keyword,nama,kategori,alamat,lat,lng,rating,jumlah_review,jam_operasional_raw,telepon,website,fasilitas,fasilitas_count,has_busy_hours,total_open_hours_week,facility_score,foto_count,foto_urls,place_id,url_google_maps
ruang komunitas,Ruang Bicara,Asosiasi/organisasi,"Grha Mp, Jl. Kemanggisan Ilir Raya No.23, RT.3/RW.8, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",-6.1866229,106.789501,5.0,2,,0811-2222-5256,/url?q=http://ruangbicara.co.id/&opi=79508299&sa=U&ved=0ahUKEwi2keLw68qWAxWAkOEIHaEQFnYQ61gIFygS&usg=AOvVaw0tIai-j4JjBgJ5RvnfupMH,"Parkir, Restoran, Bar",3,False,0.0,1,3,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmNee2XA53V7ADC-C9sVmZnOGtInjdcda0nPxpreod3Btk6N15qOUBDGXLQpSTqjcJit8DKqslmFk4g5yovkIVGDlkmskmJkj4ZVw1LOS9DSuPK2vJqX_kg8S7J-3aXPdXyaok=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkmLNS2idqP95waxDFtTHtMDc12oG088o6j-JR8gWyxw3XkI6ht50iVsyg1MM1wCfQfLg4N4jZDBeHPVXVqKvGEnCQg2m8Zgy2O7F7344iNgyuXeo2Yg-pb13cA46xyQUdx06GLww=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkcj2VgYJ5_ikV8TVrVQYVlFzD0ZKZt_EiOsTq6RQmcwPTcvIR45s1bY9A4u4uZvdpfQd72sS00pW1SxNs6C6R6rPsJuWP3A0TavOtKfVSpD9lYr7j0hsxEk6YtJ8c2ppZRjI5ohQ=s1024,11vdjl_bgx,"https://www.google.com/maps/place/Ruang+Bicara/@-6.1866229,106.789501,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f730b795d621:0x456f18ed91c6e1d6!8m2!3d-6.1866229!4d106.789501!16s%2Fg%2F11vdjl_bgx?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang komunitas,Kijang happy,Asosiasi/organisasi,"RQ7H+583, Jl. Arjuna Sel., RT.1/RW.12, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",-6.1871087,106.7783064,4.2,6,,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,5,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmt0XoY38-vKpsBBgJx9_iZ455B7bI9sXr9bjVoE1jsVCxDEMCSYIbLoYutIf5s0BlmmQygvqV0lw752mX27I0xm97aSMSHwQbRrfXVpBxhlXF0WFlaC9cUvGI5Pye0pULbcKWcU6UO28Pe=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnMGTHDsZIjJbtlmX0pqsA7yTU6wJm-bt2FA33c2S9JCBB-Oe_oDbmuscAwvKT9JAdmH80hH1pR5Pv02WMigXI_bF3DiIr4Ch608Knj4KGsm9H5B1KtIHxsGbGN5UYhpF2APLsX_A1ZdpW0=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlrWvfy2PwavRurG_vhRDrYCmWUostLpjTolUEsUoN2td5tuaAvZ8JqVOwD_D9ypbW4bYKPTTWdsxc-FeHy0IdBin12ZoBDCAnjUaNUke0y2uE0A14g089AQ3ykEfx4yiucCkc=s1024,11vx23x6rs,"https://www.google.com/maps/place/Kijang+happy/@-6.1871087,106.7783064,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f70028f25cf3:0xa58529cd7cfcaae1!8m2!3d-6.1871087!4d106.7783064!16s%2Fg%2F11vx23x6rs?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang komunitas,Komunitas Sahabat UMKM,Asosiasi/organisasi,"Jl. Cideng Timur No.76, RT.4/RW.4, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160",-6.1772344,106.8126777,4.7,40,Senin: 09.00–16.00 | Selasa: 09.00–16.00 | Rabu: 09.00–16.00 | Kamis: 09.00–16.00 | Jumat: 09.00–16.00 | Sabtu: Tutup | Minggu: Tutup,0858-4642-8346,/url?q=http://www.sahabatumkm.id/&opi=79508299&sa=U&ved=0ahUKEwjy8s6X7MqWAxVqiuEIHb7OBZwQ61gIFygS&usg=AOvVaw05_d2AEE1Nw7Pa2WWgicqs,"Parkir, AC, Restoran, Bar",4,False,35.0,2,6,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmSzkaqj_jwJsDk4Uo5sV4xC3Jeb8LbHFSgc5EpP_xI9nNEec5SDOi1PeVoirkJqWblw4mCSU5f9I0M4oPGdS-VymHpWKiipZJxlGJuE5qWdFBQngITAFVP6adX2StIRq_dTP2c=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnRu9ynXp1tlhK5TQ77jA6r1Kdk9v1Tk_8Uue0Hqo3YC9h4YAvcUOkheBY30vxE2pyRkqE72i0pCHig4P30j33xrZ-JnOpW3Y_mI3t1gJtfmkd5KysYPJ4Pl1RVUxGhfInz_pMt=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnawZJyxmZ-CRl9b1dHW-bx2AmRmuLzpHn3ER0Rmy68gxHRUsNb94c0EIJ7Im0CHtifdRL9_c1P7r6eXUhQGG0wjpAcn6gZ5F63iEBML1rBROjEDM3OnYVrwJNo2rC2xo2D5D6uiQ=s1024,11fhwtx_wf,"https://www.google.com/maps/place/Komunitas+Sahabat+UMKM/@-6.1772344,106.8126777,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7e62f046ea9:0x9686193169b49022!8m2!3d-6.1772344!4d106.8126777!16s%2Fg%2F11fhwtx_wf?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Esa Unggul Kampus Jakarta,Universitas Swasta,"Jl. Arjuna Utara No.9, RT.1/RW.2, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510",-6.1858371,106.7790429,4.6,1868,Senin: 09.00–17.00 | Selasa: 09.00–17.00 | Rabu: 09.00–17.00 | Kamis: 09.00–17.00 | Jumat: 09.00–17.00 | Sabtu: 09.00–17.00 | Minggu: Tutup,021) 39529950,/url?q=https://pendaftaran.esaunggul.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjly67V7MqWAxXB4zgGHcHFCZoQ61gIFygS&usg=AOvVaw1m3_AwWhGbjeWQmW1-MOeW,"Parkir, Toilet, Kursi roda, Restoran, Bar, Memiliki kursi khusus pengguna kursi roda, Memiliki pintu masuk khusus pengguna kursi roda, Memiliki tempat parkir khusus pengguna kursi roda, Ada toilet khusus pengguna kursi roda",9,False,48.0,3,8,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmSCHy0q1eyn4_g9IHdyIovTbqYIWkJY4lvdKoueUSiWvSffdAzX8XTK6tM47LXKdI_3SjSsq9d9kWlNCdG3agEnWWM6wYqWnhT6l5snjMS_34LU-0Tf_ms12LU4Jd7FAqwFKt5qA=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk7XCVeDKMzUbdv389xpmumbsJO5gb8zPtOVqxiDy0U3zAQj2J9th38DxxJBijBNqm5Fkb9xmyakSRYdn1JnYzPfyiFB1b3MmMqSOTKgEp5kjtK6AMSM2cMNd4e3-cjEfhecuSJ=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk664db6JSGHIDjH4rdt1Zr3ux3srJUCeC9FQekW-bXWlnxFAsrVKD9xfIrSEtT1PY-Sgu6j8tjvCRfvwLRv7hIOYl7--8Glhq0i5uyeuaQT_aeTc0a7sVeCPtxbOfNNQVn5jce=s1024,1223q9v6,"https://www.google.com/maps/place/Universitas+Esa+Unggul+Kampus+Jakarta/@-6.1858371,106.7790429,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f6fa7ad2e539:0xf4631ccaa3f56416!8m2!3d-6.1858371!4d106.7790429!16s%2Fg%2F1223q9v6?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Dian Nusantara Kampus Tanjung Duren,Universitas,"Jl. Tj. Duren Bar. 2 No.1, RT.1/RW.5, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",-6.1757355,106.7832264,4.8,1035,Senin: 08.00–16.00 | Selasa: 08.00–16.00 | Rabu: 08.00–16.00 | Kamis: 08.00–16.00 | Jumat: 08.00–16.00 | Sabtu: 08.00–14.00 | Minggu: Tutup,021) 21194454,/url?q=https://undira.ac.id/&opi=79508299&sa=U&ved=0ahUKEwj94eHp7MqWAxWBwjgGHfXFELcQ61gIFygS&usg=AOvVaw3UYnMuJT_ikMdGz_B-gyNO,"Parkir, Kursi roda, Restoran, Bar, Memiliki pintu masuk khusus pengguna kursi roda, Memiliki tempat parkir khusus pengguna kursi roda",6,False,46.0,2,9,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmoqtO643BivztmRrQy54n_RtKebJoDqqnthp-0LdKAQwjyBNROODNZPzFmBhC0H2E1nDFDTpiAyDyb8BR2NLLU5deATn1pP998ZejOaomR1cWLP51f9tj9FZWbIWDWITOxgXyc=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkjlIqbpKopWibDVd-46xNlRtbY0_vq7alLTP14EwdHddtVPibNrPyXu0tRfwCJxM5uqLklvZbiqZPoi5Ak_oQuffr2VQX0qap3nFdfGJy1pxN2BlATC6zT352vkLjEy7HLP_UxjygykJVn=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmG2vFp5ZVUl39uhmEUsRYjlqC5Qu-tEeUIBo8O-pqR64hDwcc-CcuiuN-kgGioIgZ4nWmtNyy9PUfyWXN8Qo5qA0URco-tVg2cE7xqa2AsC_kW_vP8gZE-iA0z7W1xjak_ozzC=s1024,11trf9m_cc,"https://www.google.com/maps/place/Universitas+Dian+Nusantara+Kampus+Tanjung+Duren/@-6.1757355,106.7832264,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7c264998871:0x25224ba2f2443f47!8m2!3d-6.1757355!4d106.7832264!16s%2Fg%2F11trf9m_cc?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Dian Nusantara Kampus Greenville,Institusi Pendidikan,"Jl. Mangga 14 No.6, RT.6/RW.3, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510",-6.17241,106.773286,4.9,167,Senin: 08.00–16.00 | Selasa: 08.00–16.00 | Rabu: 08.00–16.00 | Kamis: 08.00–16.00 | Jumat: 08.00–16.00 | Sabtu: 08.00–14.00 | Minggu: Tutup,0812-8770-2769,/url?q=https://undira.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjfifr97MqWAxXQ3jgGHTsiM7AQ61gIFygS&usg=AOvVaw0qMoXhC8tucR9nm9Zg0KRr,"Parkir, Kursi roda, Restoran, Bar, Memiliki pintu masuk khusus pengguna kursi roda",5,False,46.0,2,9,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkyrFmLyPW2VKTGP4dowDIXA2buUVE1pna42-X9hpzTiTkGyPKHZr49Xbc25ulVHgt1Xfb8MkSd_n5YXfVO_Bob4ISYlYzoCmEciYUXX2SkeP-itOzpRvLBURnnKMacHhXIYWCALA=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmhhZARo9jMCobEL763LuarNMtdAZVNBUZuxlrz2vscJtJDbVtXtU8HrR5edorO-B1oDJyNQkiL0c8MS5ldiBoRZLUwb7AC3hyvWtYnnAX6qZD2p4PjIToaDdSi108rp6YlPbud=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkZZFPzxcbHb84iyKD1XZU5VKk0yakQohNmQ0ek2aZm0Dg42O67eCkaz4tQdLfSmHL05Yb4mmGw7GHEhdq1us-733OYF8cLxLj_Xj_9qXWC90u7VnvCEfaguSFtwAf3kwoW3Y0L5w=s1024,11rj4hgs5h,"https://www.google.com/maps/place/Universitas+Dian+Nusantara+Kampus+Greenville/@-6.17241,106.773286,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f772e0df8317:0x90c4b7a479aec64c!8m2!3d-6.17241!4d106.773286!16s%2Fg%2F11rj4hgs5h?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Satyagama Jakarta Barat,Universitas,"Jl. Kamal Raya No.2A, RT.6/RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",-6.1434886,106.7308199,4.1,124,Senin: 07.00–19.00 | Selasa: 07.00–19.30 | Rabu: 07.00–19.00 | Kamis: 07.00–19.00 | Jumat: 07.00–19.00 | Sabtu: 07.00–19.00 | Minggu: Tutup,021) 5452377,/url?q=https://www.satyagama.ac.id/&opi=79508299&sa=U&ved=0ahUKEwiFzeyR7cqWAxVb1TgGHR22EIoQ61gIFygS&usg=AOvVaw3k-8SpfXla7Hrsvty9x7PP,"Parkir, Restoran, Bar",3,False,72.5,1,5,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlhswOwRNz7emOUGpAXUD3E_e1A5boKWM7dA7hYEa5z0xYChYFmrg3A0UfC-8biCWjKJD2_YNP29NOJkKG0n3ZlLfYpPWmd3N6DZH_8t9ZG685B9GHOgE8aS36wfJQ7qSSLq1Xrhu6ga8Pc=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWleqUTOCaUYO0ayRUoLb4fEdhcIITgXMJKm5K9d1tgXnga1ddpAoed1pPnHgIxay7Ai1sv67p1nBe1t8UHqZ4SaeZJ-rsdRQr0pg7xeZAcm55i5rMLC2wsvJEP3Y2rVHa9IR-7xN8uMQ-o=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlz0CYlCFgbg_TukONh6XaY0xkFt_yJmiPl_SYr722scjOHouKz5e9WSLkpFQRLGlhqnC8tHXbwXqT2GeB4O2BABHWh28Ki6pFwI_FYN6pLS6RgtkEmm4doz4AxcFDWYjIezWY=s1024,1hc0hlyqq,"https://www.google.com/maps/place/Universitas+Satyagama+Jakarta+Barat/@-6.1434886,106.7308199,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3bf625fce9f:0x666d9fa5907f44fd!8m2!3d-6.1434886!4d106.7308199!16s%2Fg%2F1hc0hlyqq?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Trisakti,Universitas Swasta,"Jl. Letjen S. Parman No.1, RT.6/RW.16, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440",-6.1682748,106.7892412,4.5,1625,Minggu: lalu,021) 5663232,/url?q=https://trisakti.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjB1ail7cqWAxWS9DgGHST_ESQQ61gIFygS&usg=AOvVaw2H9LUScX2CXx7Bxh64xvNx,"Parkir, Kursi roda, Restoran, Bar, Memiliki pintu masuk khusus pengguna kursi roda, Memiliki tempat parkir khusus pengguna kursi roda, Tersedia layanan di tempat",7,False,0.0,2,10,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl88hxoydXcGWZDV3XBsGfWm-LyXouBbTnjhgLL3vI48-uVXzDp5B9iaZpSxRD8BD-uSMj7X-o8f-Uindz-GaJEnenzbmSaqq5gvA3IAvbAZFj4JnAGFvGzwzonb9no70EOyQsi8w=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnxQpSZAibDId4CBTBmFmgtDEEfnu5X9GIWvUcfQ4_e7Y8K2ZuotRw7N0NihqRfWmLmhs7sDxjWc-WChiL5HQjRfTGpZzVOI2y2ZHsFM9VX3TCXeFQHKH_EFXmmfRC3yfho8NqURkC_t8Q=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmv8QbsUurPp7yITAFLL4MlHcpwXEYRGeE3NSbAqpdnVY9JnPgXx54MrQKuTDIQFrnq7yKMIf9NHI0qWiY-MkQ-Jjx8ghGlvc_CVolC_bgbseLLaPiXfwB-tYsmdCk8teYf3piCvw=s1024,0x2e69f65cb460416b,"https://www.google.com/maps/place/Universitas+Trisakti/@-6.1682748,106.7892412,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f65cb460416b:0x9e6e30cd9313eeb4!8m2!3d-6.1682748!4d106.7892412!16zL20vMGJmbHF2?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Mpu Tantular Kampus B,Universitas Swasta,"RQ84+9CG, No. Kebon Jeruk, Jl. Puri Kembangan, RT.9/RW.5, Kedoya Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520",-6.1840594,106.7560764,4.3,51,Senin: 08.00–21.00 | Selasa: 08.00–21.00 | Rabu: 08.00–21.00 | Kamis: 08.00–21.00 | Jumat: 08.00–21.00 | Sabtu: 08.00–18.00 | Minggu: Tutup,021) 5819779,/url?q=http://www.mputantular.ac.id/&opi=79508299&sa=U&ved=0ahUKEwiXyae57cqWAxV8hGMGHS97KOkQ61gIFigR&usg=AOvVaw3fwPXes67PuThTVUWgkknz,"Parkir, Restoran, Bar",3,False,75.0,1,8,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnEmHLl_O9YLFwwoNicxN7D4h9HbP3ADjUyye9Fq1ujlUMeq9EpmyLadir_DXF6eCvgfIH5VQofd8WKqatEqmt0c7KjyKScUx8OW7pM6QSTnBuKgf2NDwdIJqR-YswVumOTLZ5N=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkunQ4hqYlpOXFDdinneSwZGWSoyvb-w22TgaHsF8vreMEwcW3GinoU9BO_Jm5aFLJYjRQ1PV3C4NnAEdRin3wX_qNrtADRO5i91J81nixJXUTkP-eZ2SglsWPsZSZxWC5nJR2Qlg=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkrThEBCc6_YklpukLQjyMKp85iC8qQY2vTqdcw2NhEg5swiZFBKDfFTemhDjh1yr_c-iOno_CqMlLVKHLV6QptmIm_4aQT06aU8NSMFCZe3MdqULk3WhBKpITpgWOu3Ypt12AG=s1024,122h0lv7,"https://www.google.com/maps/place/Universitas+Mpu+Tantular+Kampus+B/@-6.1840594,106.7560764,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7083c758e25:0x9c6a503bae30335d!8m2!3d-6.1840594!4d106.7560764!16s%2Fg%2F122h0lv7?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Bina Sarana Informatika Kampus Cengkareng (UBSI Cengkareng),Universitas,"Jl. Kamal Raya No.18, RT.6/RW.3, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",-6.1480208,106.7273266,4.9,584,Senin: 07.30–21.15 | Selasa: 07.30–21.15 | Rabu: 07.30–21.15 | Kamis: 07.30–21.15 | Jumat: 07.30–21.15 | Sabtu: 08.00–17.00 | Minggu: Tutup,021) 54376398,/url?q=http://www.bsi.ac.id/&opi=79508299&sa=U&ved=0ahUKEwiO-Z3N7cqWAxWd4DgGHfjSH98Q61gIFygS&usg=AOvVaw3Xw1M-Gdi89DxjYllM7NER,"Parkir, Kursi roda, Restoran, Bar, Tidak memiliki tempat parkir khusus pengguna kursi roda",5,False,77.8,2,7,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlsaA_mMVxM-FM70IIyfqhzxx_JFqXeBEo0ZQFKYC3TSYOdgjq4gJ60BHIMYoi4siCl_iHdD8HgMvZwCKMfMCfwpfVeZfJzEZoux6JHBFAqiPne-xbtWloRAzdwVIZx4GYAFQqMXg=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmkReN4prE4sDg4cTBB-TofHO8oS_9yhwSLPoUgKd2Uzz8AB1MflXvGfZv1OrUPnKrzS-lVcQyHUtBKv_vUm_W-zxKsuv7XQCJfLWrBktMhopZThU3irzcm37pXGYcqoeZJVK4U=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwdRdVzyJxmVoSb4Ny1vI3tluk15N9i7Jel8MCVNohffxI9NN27nsdsU8W2KWT8zNZKV-qI6FXG49H9vwMrNI-O2byhomFaqWBzn7YK2EaKpdAvQiLGpmfyOED--wDD8BH8R230vGsGN6Y=s1024,1tdkz_07,"https://www.google.com/maps/place/Universitas+Bina+Sarana+Informatika+Kampus+Cengkareng+(UBSI+Cengkareng)/@-6.1480208,106.7273266,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7f961c04f65:0x91667efd0496a1cd!8m2!3d-6.1480208!4d106.7273266!16s%2Fg%2F1tdkz_07?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
ruang kampus,Universitas Tarumanagara,Universitas Swasta,"Jl. Letjen S. Parman No.1, RT.6/RW.16, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440",-6.1691793,106.7895017,4.5,1418,Senin: 08.00–17.00 | Selasa: 08.00–17.00 | Rabu: 08.00–17.00 | Kamis: 08.00–17.00 | Jumat: 08.00–17.00 | Sabtu: 09.00–14.00 | Minggu: Tutup,021) 56958723,/url?q=http://untar.ac.id/&opi=79508299&sa=U&ved=0ahUKEwiH04Th7cqWAxXLyDgGHX_9DcIQ61gIFygS&usg=AOvVaw0c6ftT26ytOVOFDsPzLJLU,"Parkir, Kursi roda, Restoran, Bar, Memiliki pintu masuk khusus pengguna kursi roda, Memiliki tempat parkir khusus pengguna kursi roda",6,False,50.0,2,10,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQ-Hn6i5ZIwMblEVwsYa5_qVwT720gGTNSar2M_LrCMb8ANVkIJ2P7K4MoLYCCELJ0RN4PHWXXT9u6dn4F6NYsnOcTHytrfIFiZ4mBs_io32g_RFQSDqezKVN_luRpfw5Pfqzm=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm3JZpISvF9l5p0dRhWyaz-4i0FwHpQF0niaIsmZqoJjyManofCe23uIVm3apl0FKiyfKmksFe31i23VYCdh97I19V-2YtH9aOFVNg25BsDdPvg_3xb0KriXIke-1919dBxH1wTug4i8Znz=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlJYYk8fVAnHeIxFcGd3uCtPH-WVZvBLg1RBDy5mTvbpVeaiLRuU_w480JUSiKHOWAsbPI7PZZnb6GyghTua-foG2-6y6S7E8ehtdY3P-FYN4Ssz7m9leRnY8waQRSWqbt_RlY-dGXBgy8=s1024,1v387bls,"https://www.google.com/maps/place/Universitas+Tarumanagara/@-6.1691793,106.7895017,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f65c8572640d:0xc0a066d78372614e!8m2!3d-6.1691793!4d106.7895017!16s%2Fg%2F1v387bls?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
area komunal,IPAL KOMUNAL rawa Melati Mandiri,Fasilitas Pengolahan Air Limbah,"RW No.3 3, RT.3/RW.1, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820",-6.103098,106.7160999,5.0,1,,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,3,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkL_jMO5dr4ylGlvfFCCDWWbhYAiKCSYIGvk9MNWoH1Y6qRd3ZYkUmHpHthsD4_8JtEKistLH3NCNi2B181Yf6ttIylhxL4FB3OUzAnoL8FUoXxCG_T_hbRXlkZQzBrySgEidV3=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvYYUbBOKvCl0_UpgEO3ryvdapZ_AL27DjwMnQ3f3Ll7a0f0hQTqOy6f8Up443EWJyHX1OfO30vNWIwm3Q55MQg1Yu-q_qd_zdcunWiQr2mzlFhkRRl-7S9JWBGLRyQ5e8yH4=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnfIKzAE6AMdpE4KDHYttXjZ84oJY5C0gIgRH6QMe8k021eT_eIQCI6bnWRluuOUmqyyEJ1jvDRpZDEaGOMSVqKnG9g7ITOzHQxADk0FCvkdDHqSXChl-a1xI1AbKCUJxtD8tTGSQ=s1024,11f15kc9kw,https://www.google.com/maps/place/IPAL+KOMUNAL+rawa+Melati+Mandiri/data=!4m7!3m6!1s0x2e6a02d6b5f5a407:0xe7edad5885d6fffe!8m2!3d-6.103098!4d106.7160999!16s%2Fg%2F11f15kc9kw!19sChIJB6T1tdYCai4R_v_WhVit7ec
area komunal,IPAL Komunal 1 Duri Utara,Kamar Mandi Umum,"14, RT.14/RW.2, North Duri, Tambora, West Jakarta City, Jakarta 11270",-6.1537929,106.8059288,5.0,1,,000000014901161,,"Parkir, Toilet, Restoran, Bar, Toilet·Bintang 5,0·1 ulasan·Kamar Mandi Umum, Public Toilet·Bintang 5,0·3 ulasan·Kamar Mandi Umum, TEMPAT BEOL FARHAN DAN FAISAL·Bintang 0,0·Toilet Umum Pria",7,False,0.0,2,1,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnBjZY32F_z1KZG_sFbrzIOXnWxUCIyuf8S-YTC0tCi9b6VFfxwM6nV-IJoDAMCg9T550I7zXj6f9liN_IyxH26WOwK_H0vGLmU_EzmU0dzDeRuTGBJjhCuw747zqaSuH6IMu6Dng=s1024,11sx5fkgpl,"https://www.google.com/maps/place/IPAL+Komunal+1+Duri+Utara/@-6.1537929,106.8059288,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f75920786f8d:0x2b08fc8c344aa8b0!8m2!3d-6.1537929!4d106.8059288!16s%2Fg%2F11sx5fkgpl?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
